,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2246,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,audio_features,3evG0BIqEFMMP7lVJh1cSf,spotify:track:3evG0BIqEFMMP7lVJh1cSf,https://api.spotify.com/v1/tracks/3evG0BIqEFMMP7lVJh1cSf,https://api.spotify.com/v1/audio-analysis/3evG0BIqEFMMP7lVJh1cSf,215733,4
2247,0.533,0.181,2,-15.726,1,0.135,0.891,3.93e-05,0.652,0.337,110.078,audio_features,7CIdUqqkf0EnIUMLpomFTp,spotify:track:7CIdUqqkf0EnIUMLpomFTp,https://api.spotify.com/v1/tracks/7CIdUqqkf0EnIUMLpomFTp,https://api.spotify.com/v1/audio-analysis/7CIdUqqkf0EnIUMLpomFTp,259788,4
2248,0.324,0.394,7,-11.385,1,0.0298,0.711,0.00206,0.19,0.221,129.859,audio_features,267lVml7gJ9xefwgO6E2Ag,spotify:track:267lVml7gJ9xefwgO6E2Ag,https://api.spotify.com/v1/tracks/267lVml7gJ9xefwgO6E2Ag,https://api.spotify.com/v1/audio-analysis/267lVml7gJ9xefwgO6E2Ag,1094733,4
2249,0.656,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.576,117.296,audio_features,587bVBCHYW5Q2VNRLig4AS,spotify:track:587bVBCHYW5Q2VNRLig4AS,https://api.spotify.com/v1/tracks/587bVBCHYW5Q2VNRLig4AS,https://api.spotify.com/v1/audio-analysis/587bVBCHYW5Q2VNRLig4AS,315200,4
2250,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,audio_features,5hhF25sWnZvXhimOHLjTRE,spotify:track:5hhF25sWnZvXhimOHLjTRE,https://api.spotify.com/v1/tracks/5hhF25sWnZvXhimOHLjTRE,https://api.spotify.com/v1/audio-analysis/5hhF25sWnZvXhimOHLjTRE,139347,4
2251,0.567,0.643,0,-11.354,1,0.0367,0.671,0.0,0.588,0.717,140.543,audio_features,77DvhwGhnmfrXWwiJzeIMC,spotify:track:77DvhwGhnmfrXWwiJzeIMC,https://api.spotify.com/v1/tracks/77DvhwGhnmfrXWwiJzeIMC,https://api.spotify.com/v1/audio-analysis/77DvhwGhnmfrXWwiJzeIMC,140867,4
2252,0.66,0.768,9,-5.731,1,0.127,0.189,0.0,0.225,0.737,138.3,audio_features,4gIBVzdQutBd809V7cxyhg,spotify:track:4gIBVzdQutBd809V7cxyhg,https://api.spotify.com/v1/tracks/4gIBVzdQutBd809V7cxyhg,https://api.spotify.com/v1/audio-analysis/4gIBVzdQutBd809V7cxyhg,166573,4
2253,0.594,0.924,11,-7.709,1,0.0764,0.287,0.00191,0.965,0.64,112.083,audio_features,0DViidfAPiJLlUB0V75WPt,spotify:track:0DViidfAPiJLlUB0V75WPt,https://api.spotify.com/v1/tracks/0DViidfAPiJLlUB0V75WPt,https://api.spotify.com/v1/audio-analysis/0DViidfAPiJLlUB0V75WPt,466432,4
2254,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,audio_features,3UrDYCWfY6fTsiA63NNL27,spotify:track:3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/tracks/3UrDYCWfY6fTsiA63NNL27,https://api.spotify.com/v1/audio-analysis/3UrDYCWfY6fTsiA63NNL27,298093,4
2255,0.495,0.649,10,-8.295,1,0.032,0.434,0.0,0.1,0.403,108.031,audio_features,6LHzCuLzfZQr0V8eZD9TPC,spotify:track:6LHzCuLzfZQr0V8eZD9TPC,https://api.spotify.com/v1/tracks/6LHzCuLzfZQr0V8eZD9TPC,https://api.spotify.com/v1/audio-analysis/6LHzCuLzfZQr0V8eZD9TPC,196720,4
2256,0.307,0.95,11,-3.427,0,0.138,0.00054,7.43e-05,0.313,0.524,127.895,audio_features,0HoMdjB1XwwMlyPfTV7DEj,spotify:track:0HoMdjB1XwwMlyPfTV7DEj,https://api.spotify.com/v1/tracks/0HoMdjB1XwwMlyPfTV7DEj,https://api.spotify.com/v1/audio-analysis/0HoMdjB1XwwMlyPfTV7DEj,149787,4
2257,0.648,0.858,9,-6.58,0,0.0323,0.00128,0.556,0.0535,0.62,119.031,audio_features,3pgainA2dH9c7e8JVYGRCN,spotify:track:3pgainA2dH9c7e8JVYGRCN,https://api.spotify.com/v1/tracks/3pgainA2dH9c7e8JVYGRCN,https://api.spotify.com/v1/audio-analysis/3pgainA2dH9c7e8JVYGRCN,272147,4
2258,0.35,0.873,7,-7.241,0,0.39,0.622,0.242,0.673,0.346,136.696,audio_features,6SvMoVRctg7Z3jDtlYIYlL,spotify:track:6SvMoVRctg7Z3jDtlYIYlL,https://api.spotify.com/v1/tracks/6SvMoVRctg7Z3jDtlYIYlL,https://api.spotify.com/v1/audio-analysis/6SvMoVRctg7Z3jDtlYIYlL,190213,4
2259,0.23,0.986,9,-3.614,1,0.282,0.0155,0.65,0.218,0.0667,125.026,audio_features,0HSb1M8JyOxD8OiGriSzWL,spotify:track:0HSb1M8JyOxD8OiGriSzWL,https://api.spotify.com/v1/tracks/0HSb1M8JyOxD8OiGriSzWL,https://api.spotify.com/v1/audio-analysis/0HSb1M8JyOxD8OiGriSzWL,561733,4
2260,0.591,0.824,6,-7.83,0,0.0415,0.0344,0.0,0.146,0.741,104.304,audio_features,6ywRlumSQjOOkcSnJYAgHw,spotify:track:6ywRlumSQjOOkcSnJYAgHw,https://api.spotify.com/v1/tracks/6ywRlumSQjOOkcSnJYAgHw,https://api.spotify.com/v1/audio-analysis/6ywRlumSQjOOkcSnJYAgHw,128720,4
2261,0.312,0.445,11,-7.202,0,0.0305,0.365,0.0038,0.13,0.272,97.967,audio_features,2gCvWjrHt6PVJjIN1amlje,spotify:track:2gCvWjrHt6PVJjIN1amlje,https://api.spotify.com/v1/tracks/2gCvWjrHt6PVJjIN1amlje,https://api.spotify.com/v1/audio-analysis/2gCvWjrHt6PVJjIN1amlje,222719,4
2262,0.44,0.905,2,-8.152,1,0.0888,0.02,0.0205,0.45,0.156,122.943,audio_features,2M0SsKN720GGXcCqhB96LX,spotify:track:2M0SsKN720GGXcCqhB96LX,https://api.spotify.com/v1/tracks/2M0SsKN720GGXcCqhB96LX,https://api.spotify.com/v1/audio-analysis/2M0SsKN720GGXcCqhB96LX,275413,3
2263,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,audio_features,5MbXzXGbqobR8xPVPs8OXA,spotify:track:5MbXzXGbqobR8xPVPs8OXA,https://api.spotify.com/v1/tracks/5MbXzXGbqobR8xPVPs8OXA,https://api.spotify.com/v1/audio-analysis/5MbXzXGbqobR8xPVPs8OXA,238413,4
2264,0.835,0.456,6,-10.195,0,0.266,0.38,0.00359,0.16,0.224,101.889,audio_features,3F3R4uyTMkX9jRCEVVmdz6,spotify:track:3F3R4uyTMkX9jRCEVVmdz6,https://api.spotify.com/v1/tracks/3F3R4uyTMkX9jRCEVVmdz6,https://api.spotify.com/v1/audio-analysis/3F3R4uyTMkX9jRCEVVmdz6,189760,4
2265,0.619,0.855,7,-4.164,1,0.0376,0.000247,0.00292,0.0318,0.935,127.671,audio_features,3rcjhifzy0XkdBHXL3xsfr,spotify:track:3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/tracks/3rcjhifzy0XkdBHXL3xsfr,https://api.spotify.com/v1/audio-analysis/3rcjhifzy0XkdBHXL3xsfr,216160,4
2266,0.567,0.576,10,-9.718,0,0.0634,0.00887,0.00895,0.0677,0.963,71.306,audio_features,71Y7sPJm0DpCix0fHaAlhI,spotify:track:71Y7sPJm0DpCix0fHaAlhI,https://api.spotify.com/v1/tracks/71Y7sPJm0DpCix0fHaAlhI,https://api.spotify.com/v1/audio-analysis/71Y7sPJm0DpCix0fHaAlhI,245493,4
2267,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,audio_features,2id8E4WvczfKHB4LHI7Np3,spotify:track:2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/tracks/2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/audio-analysis/2id8E4WvczfKHB4LHI7Np3,329680,4
2268,0.794,0.489,5,-10.309,1,0.0596,0.429,4.58e-06,0.0648,0.924,112.779,audio_features,3AaPC1M5Vsvt8AcpVlHpsL,spotify:track:3AaPC1M5Vsvt8AcpVlHpsL,https://api.spotify.com/v1/tracks/3AaPC1M5Vsvt8AcpVlHpsL,https://api.spotify.com/v1/audio-analysis/3AaPC1M5Vsvt8AcpVlHpsL,198907,4
2269,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162,audio_features,0eBryM7ePQH3Klt3jz8xZd,spotify:track:0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/tracks/0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/audio-analysis/0eBryM7ePQH3Klt3jz8xZd,188878,4
2270,0.351,0.898,2,-5.385,1,0.041,0.00263,0.000145,0.0948,0.814,161.477,audio_features,4XY4og9zlgssAFpLpsoBTQ,spotify:track:4XY4og9zlgssAFpLpsoBTQ,https://api.spotify.com/v1/tracks/4XY4og9zlgssAFpLpsoBTQ,https://api.spotify.com/v1/audio-analysis/4XY4og9zlgssAFpLpsoBTQ,187973,4
2271,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4
2272,0.484,0.498,0,-9.219,1,0.0805,0.639,0.00189,0.107,0.207,150.497,audio_features,4ZMWXY7l7LtqaoEAKTDg9M,spotify:track:4ZMWXY7l7LtqaoEAKTDg9M,https://api.spotify.com/v1/tracks/4ZMWXY7l7LtqaoEAKTDg9M,https://api.spotify.com/v1/audio-analysis/4ZMWXY7l7LtqaoEAKTDg9M,256714,4
2273,0.782,0.926,0,-3.816,0,0.0663,0.382,0.14,0.292,0.688,128.058,audio_features,7caY5sBHYzhLQn6khbIHwP,spotify:track:7caY5sBHYzhLQn6khbIHwP,https://api.spotify.com/v1/tracks/7caY5sBHYzhLQn6khbIHwP,https://api.spotify.com/v1/audio-analysis/7caY5sBHYzhLQn6khbIHwP,212773,4
2274,0.625,0.425,7,-9.962,1,0.0359,0.652,0.000525,0.124,0.829,80.024,audio_features,21NhrNOfIoakyWISXUMkFN,spotify:track:21NhrNOfIoakyWISXUMkFN,https://api.spotify.com/v1/tracks/21NhrNOfIoakyWISXUMkFN,https://api.spotify.com/v1/audio-analysis/21NhrNOfIoakyWISXUMkFN,169707,4
2275,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,audio_features,61w1Ry5X8UUsbNoPG7zRP1,spotify:track:61w1Ry5X8UUsbNoPG7zRP1,https://api.spotify.com/v1/tracks/61w1Ry5X8UUsbNoPG7zRP1,https://api.spotify.com/v1/audio-analysis/61w1Ry5X8UUsbNoPG7zRP1,146973,4
2276,0.178,0.461,5,-7.295,1,0.0318,0.326,0.549,0.0993,0.206,86.103,audio_features,0R1o96fLvysaTMKAxqrl5d,spotify:track:0R1o96fLvysaTMKAxqrl5d,https://api.spotify.com/v1/tracks/0R1o96fLvysaTMKAxqrl5d,https://api.spotify.com/v1/audio-analysis/0R1o96fLvysaTMKAxqrl5d,275267,3
2277,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,audio_features,3Z25k4ZF6QENy2d9YatsM5,spotify:track:3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/tracks/3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/audio-analysis/3Z25k4ZF6QENy2d9YatsM5,467320,4
2278,0.348,0.88,2,-7.366,1,0.0978,0.128,0.0,0.357,0.606,101.185,audio_features,22HYEJveCvykVDHDiEEmjZ,spotify:track:22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/tracks/22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/audio-analysis/22HYEJveCvykVDHDiEEmjZ,278779,4
2279,0.526,0.845,4,-7.04,0,0.0465,0.0681,5.82e-06,0.119,0.807,126.699,audio_features,6tMiOMnn6qUoStQWH3iZLM,spotify:track:6tMiOMnn6qUoStQWH3iZLM,https://api.spotify.com/v1/tracks/6tMiOMnn6qUoStQWH3iZLM,https://api.spotify.com/v1/audio-analysis/6tMiOMnn6qUoStQWH3iZLM,165773,4
2280,0.505,0.831,5,-5.818,0,0.0825,0.00173,5.36e-05,0.156,0.54,152.39,audio_features,6mfKCjRuAhP1gjkqpED4i3,spotify:track:6mfKCjRuAhP1gjkqpED4i3,https://api.spotify.com/v1/tracks/6mfKCjRuAhP1gjkqpED4i3,https://api.spotify.com/v1/audio-analysis/6mfKCjRuAhP1gjkqpED4i3,141813,4
2281,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,audio_features,5TAf4lnZCZTLlZHNZMLFLi,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,239440,4
2282,0.439,0.882,5,-9.036,0,0.087,0.541,0.671,0.793,0.317,138.551,audio_features,6cVdoWiwNGbmE6tcpZ2GSc,spotify:track:6cVdoWiwNGbmE6tcpZ2GSc,https://api.spotify.com/v1/tracks/6cVdoWiwNGbmE6tcpZ2GSc,https://api.spotify.com/v1/audio-analysis/6cVdoWiwNGbmE6tcpZ2GSc,174160,4
2283,0.397,0.203,10,-18.596,1,0.0292,0.979,0.193,0.106,0.489,103.885,audio_features,5UlokrsKgBObpODBXwTW0B,spotify:track:5UlokrsKgBObpODBXwTW0B,https://api.spotify.com/v1/tracks/5UlokrsKgBObpODBXwTW0B,https://api.spotify.com/v1/audio-analysis/5UlokrsKgBObpODBXwTW0B,166373,4
2284,0.59,0.943,2,-5.941,1,0.056,0.32,0.0291,0.366,0.128,122.016,audio_features,5LO3M8pfuprpwNN1p3tuxW,spotify:track:5LO3M8pfuprpwNN1p3tuxW,https://api.spotify.com/v1/tracks/5LO3M8pfuprpwNN1p3tuxW,https://api.spotify.com/v1/audio-analysis/5LO3M8pfuprpwNN1p3tuxW,499853,4
2285,0.716,0.826,10,-3.793,0,0.0759,0.813,0.598,0.0973,0.696,116.377,audio_features,2srl6YJvbP1of1doLoDG0I,spotify:track:2srl6YJvbP1of1doLoDG0I,https://api.spotify.com/v1/tracks/2srl6YJvbP1of1doLoDG0I,https://api.spotify.com/v1/audio-analysis/2srl6YJvbP1of1doLoDG0I,181072,1
2286,0.679,0.542,4,-11.953,1,0.042,0.832,0.0104,0.0495,0.703,109.011,audio_features,3v19aK0OgDXN1M1KAliHV3,spotify:track:3v19aK0OgDXN1M1KAliHV3,https://api.spotify.com/v1/tracks/3v19aK0OgDXN1M1KAliHV3,https://api.spotify.com/v1/audio-analysis/3v19aK0OgDXN1M1KAliHV3,232840,4
2287,0.745,0.586,0,-12.487,1,0.0359,0.457,0.000295,0.119,0.604,115.857,audio_features,61AK5ICbKk20h1dFS3mXuu,spotify:track:61AK5ICbKk20h1dFS3mXuu,https://api.spotify.com/v1/tracks/61AK5ICbKk20h1dFS3mXuu,https://api.spotify.com/v1/audio-analysis/61AK5ICbKk20h1dFS3mXuu,456640,4
2288,0.477,0.0494,4,-21.157,1,0.0652,0.956,2.21e-06,0.109,0.195,62.434,audio_features,0kDpFPQgQYeZ7t04Quiwkn,spotify:track:0kDpFPQgQYeZ7t04Quiwkn,https://api.spotify.com/v1/tracks/0kDpFPQgQYeZ7t04Quiwkn,https://api.spotify.com/v1/audio-analysis/0kDpFPQgQYeZ7t04Quiwkn,249782,4
2289,0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,audio_features,4pdLZsxq0y5oJDb6Cxlokw,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw,259307,4
2290,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,audio_features,1JcGNoiwifg0MdJMVgJQYx,spotify:track:1JcGNoiwifg0MdJMVgJQYx,https://api.spotify.com/v1/tracks/1JcGNoiwifg0MdJMVgJQYx,https://api.spotify.com/v1/audio-analysis/1JcGNoiwifg0MdJMVgJQYx,126573,4
2291,0.97,0.509,2,-7.653,1,0.191,0.217,0.000532,0.0701,0.784,121.993,audio_features,0oRTq5NpJKFcsluQrS6HRR,spotify:track:0oRTq5NpJKFcsluQrS6HRR,https://api.spotify.com/v1/tracks/0oRTq5NpJKFcsluQrS6HRR,https://api.spotify.com/v1/audio-analysis/0oRTq5NpJKFcsluQrS6HRR,224960,4
2292,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,audio_features,6e40mgJiCid5HRAGrbpGA6,spotify:track:6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,213600,4
2293,0.807,0.944,4,-5.592,0,0.0845,0.0856,0.00616,0.102,0.907,130.031,audio_features,0VqSg7nsmUNJKHZYufNZFo,spotify:track:0VqSg7nsmUNJKHZYufNZFo,https://api.spotify.com/v1/tracks/0VqSg7nsmUNJKHZYufNZFo,https://api.spotify.com/v1/audio-analysis/0VqSg7nsmUNJKHZYufNZFo,242160,4
2294,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,audio_features,0RgcOUQg4qYAEt9RIdf3oB,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/tracks/0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/audio-analysis/0RgcOUQg4qYAEt9RIdf3oB,170160,4
2295,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4
2296,0.7,0.729,9,-10.157,0,0.0878,0.436,0.00209,0.0967,0.735,127.988,audio_features,7xG0XZhUxTu6Axewwq0jfN,spotify:track:7xG0XZhUxTu6Axewwq0jfN,https://api.spotify.com/v1/tracks/7xG0XZhUxTu6Axewwq0jfN,https://api.spotify.com/v1/audio-analysis/7xG0XZhUxTu6Axewwq0jfN,222227,4
2297,0.776,0.495,8,-13.861,1,0.0503,0.414,0.0,0.196,0.924,73.282,audio_features,5DCqNn752dBJbjM6LEtQJU,spotify:track:5DCqNn752dBJbjM6LEtQJU,https://api.spotify.com/v1/tracks/5DCqNn752dBJbjM6LEtQJU,https://api.spotify.com/v1/audio-analysis/5DCqNn752dBJbjM6LEtQJU,159493,4
2298,0.557,0.919,11,-5.602,0,0.0751,0.000867,0.000948,0.0394,0.804,108.524,audio_features,0JFc1TPOJtdrjytTMQa5Yh,spotify:track:0JFc1TPOJtdrjytTMQa5Yh,https://api.spotify.com/v1/tracks/0JFc1TPOJtdrjytTMQa5Yh,https://api.spotify.com/v1/audio-analysis/0JFc1TPOJtdrjytTMQa5Yh,241973,4
2299,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,audio_features,6PUabSMXmPnZna361Wwmf7,spotify:track:6PUabSMXmPnZna361Wwmf7,https://api.spotify.com/v1/tracks/6PUabSMXmPnZna361Wwmf7,https://api.spotify.com/v1/audio-analysis/6PUabSMXmPnZna361Wwmf7,258467,4
2300,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,audio_features,7ycFNferNuk6wAjBa0vWvl,spotify:track:7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/tracks/7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/audio-analysis/7ycFNferNuk6wAjBa0vWvl,129333,4
2301,0.38,0.781,11,-8.162,1,0.0341,0.0472,0.749,0.265,0.553,101.7,audio_features,4cCoZML1dPIQxNjOwDmJGf,spotify:track:4cCoZML1dPIQxNjOwDmJGf,https://api.spotify.com/v1/tracks/4cCoZML1dPIQxNjOwDmJGf,https://api.spotify.com/v1/audio-analysis/4cCoZML1dPIQxNjOwDmJGf,570733,4
2302,0.502,0.445,1,-9.562,1,0.0688,0.481,0.0,0.0823,0.939,140.988,audio_features,2ePDfIXoP2HmC1hfsujb2J,spotify:track:2ePDfIXoP2HmC1hfsujb2J,https://api.spotify.com/v1/tracks/2ePDfIXoP2HmC1hfsujb2J,https://api.spotify.com/v1/audio-analysis/2ePDfIXoP2HmC1hfsujb2J,145653,4
2303,0.708,0.759,7,-9.506,0,0.0934,0.0147,0.617,0.304,0.756,116.94,audio_features,2vtg1TU6wdmE2mjh4fHkJF,spotify:track:2vtg1TU6wdmE2mjh4fHkJF,https://api.spotify.com/v1/tracks/2vtg1TU6wdmE2mjh4fHkJF,https://api.spotify.com/v1/audio-analysis/2vtg1TU6wdmE2mjh4fHkJF,180000,4
2304,0.494,0.799,4,-6.778,1,0.0293,0.165,1.91e-05,0.25,0.932,151.579,audio_features,43V6FVwwmOmIePinSLyjsK,spotify:track:43V6FVwwmOmIePinSLyjsK,https://api.spotify.com/v1/tracks/43V6FVwwmOmIePinSLyjsK,https://api.spotify.com/v1/audio-analysis/43V6FVwwmOmIePinSLyjsK,273107,4
2305,0.825,0.62,2,-6.083,1,0.211,0.183,0.0,0.0822,0.744,150.243,audio_features,6KGggJ08SRmMuJojRYM4Lv,spotify:track:6KGggJ08SRmMuJojRYM4Lv,https://api.spotify.com/v1/tracks/6KGggJ08SRmMuJojRYM4Lv,https://api.spotify.com/v1/audio-analysis/6KGggJ08SRmMuJojRYM4Lv,206307,4
2306,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,audio_features,4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/audio-analysis/4IYKjN1DrYzxKXt0umJqsG,253533,4
2307,0.702,0.56,4,-12.323,1,0.0342,0.571,0.0,0.109,0.889,125.452,audio_features,2FDTgrYDUdQKyGmtynEk90,spotify:track:2FDTgrYDUdQKyGmtynEk90,https://api.spotify.com/v1/tracks/2FDTgrYDUdQKyGmtynEk90,https://api.spotify.com/v1/audio-analysis/2FDTgrYDUdQKyGmtynEk90,171107,4
2308,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4
2309,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,audio_features,06ypiqmILMdVeaiErMFA91,spotify:track:06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/tracks/06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/audio-analysis/06ypiqmILMdVeaiErMFA91,148893,4
2310,0.621,0.847,2,-8.961,1,0.412,0.356,0.000312,0.072,0.199,148.353,audio_features,7sZa3zvNoLZI76DNhxCbeD,spotify:track:7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/tracks/7sZa3zvNoLZI76DNhxCbeD,https://api.spotify.com/v1/audio-analysis/7sZa3zvNoLZI76DNhxCbeD,212920,4
2311,0.637,0.852,0,-10.752,1,0.036,0.869,0.000836,0.351,0.789,157.291,audio_features,41ADUIxv4MkkWi7kgaZMrH,spotify:track:41ADUIxv4MkkWi7kgaZMrH,https://api.spotify.com/v1/tracks/41ADUIxv4MkkWi7kgaZMrH,https://api.spotify.com/v1/audio-analysis/41ADUIxv4MkkWi7kgaZMrH,168600,4
2312,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,audio_features,62nYkaIBesfvQSSwTjPnYS,spotify:track:62nYkaIBesfvQSSwTjPnYS,https://api.spotify.com/v1/tracks/62nYkaIBesfvQSSwTjPnYS,https://api.spotify.com/v1/audio-analysis/62nYkaIBesfvQSSwTjPnYS,171507,4
2313,0.43,0.859,1,-3.916,1,0.0359,0.0687,0.0529,0.107,0.839,149.872,audio_features,6gKDXp2qT8wMhhm6pQE1vu,spotify:track:6gKDXp2qT8wMhhm6pQE1vu,https://api.spotify.com/v1/tracks/6gKDXp2qT8wMhhm6pQE1vu,https://api.spotify.com/v1/audio-analysis/6gKDXp2qT8wMhhm6pQE1vu,172836,4
2314,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,audio_features,4voEoczU7Ijborps9XF1n3,spotify:track:4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3,259000,4
2315,0.473,0.674,2,-12.164,1,0.0552,0.373,0.000228,0.143,0.482,132.065,audio_features,2KV3KWhOvBM8QTZtD4P30w,spotify:track:2KV3KWhOvBM8QTZtD4P30w,https://api.spotify.com/v1/tracks/2KV3KWhOvBM8QTZtD4P30w,https://api.spotify.com/v1/audio-analysis/2KV3KWhOvBM8QTZtD4P30w,255173,4
2316,0.444,0.409,7,-11.623,1,0.0283,0.275,0.0075,0.173,0.544,105.172,audio_features,3YBTxokhuaszeWCOXC7FQn,spotify:track:3YBTxokhuaszeWCOXC7FQn,https://api.spotify.com/v1/tracks/3YBTxokhuaszeWCOXC7FQn,https://api.spotify.com/v1/audio-analysis/3YBTxokhuaszeWCOXC7FQn,211173,3
2317,0.718,0.93,7,-4.532,1,0.038,0.0026,0.0176,0.0363,0.697,128.736,audio_features,796T2ROxTNibXRjVhjSzCa,spotify:track:796T2ROxTNibXRjVhjSzCa,https://api.spotify.com/v1/tracks/796T2ROxTNibXRjVhjSzCa,https://api.spotify.com/v1/audio-analysis/796T2ROxTNibXRjVhjSzCa,331706,4
2318,0.494,0.706,7,-14.34,1,0.0485,0.522,0.894,0.154,0.486,135.752,audio_features,4e0GkgtMPZFt41Ua8PlHQL,spotify:track:4e0GkgtMPZFt41Ua8PlHQL,https://api.spotify.com/v1/tracks/4e0GkgtMPZFt41Ua8PlHQL,https://api.spotify.com/v1/audio-analysis/4e0GkgtMPZFt41Ua8PlHQL,397333,4
2319,0.603,0.955,1,-4.111,1,0.0458,0.0239,0.0451,0.119,0.787,123.922,audio_features,08po8QZK3tihnLBZWATAki,spotify:track:08po8QZK3tihnLBZWATAki,https://api.spotify.com/v1/tracks/08po8QZK3tihnLBZWATAki,https://api.spotify.com/v1/audio-analysis/08po8QZK3tihnLBZWATAki,270827,4
